smiles_solvent,smiles_solute,inchi_solvent,inchi_solute,dGsolv_avg,dGsolv_std [kcal/mol],dGsolv_all [kcal/mol],Source_all,mw_solvent,mw_solute,heavy_atoms_solvent,heavy_atoms_solute
CCCO,N#N,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",InChI=1/N2/c1-2,1.2,0.002,"[1.2, 1.2, 1.2031, 1.2039, 1.2036]","['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=15078)', 'CompSol Binary (entry number=15079)', 'CompSol Binary (entry number=15080)']",60.096,28.014,4,2
CCCCO,N#N,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",InChI=1/N2/c1-2,1.24,0,"[1.24, 1.24]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",74.123,28.014,5,2
CCCCCO,N#N,"InChI=1/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1/N2/c1-2,1.28,0,"[1.28, 1.28]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",88.15,28.014,6,2
CCCCCCO,N#N,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",InChI=1/N2/c1-2,1.3,0,"[1.3, 1.3]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",102.177,28.014,7,2
CCCCCCCO,N#N,"InChI=1/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",InChI=1/N2/c1-2,1.34,0,"[1.34, 1.34]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",116.204,28.014,8,2
CCCCCCCCCCO,N#N,"InChI=1/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",InChI=1/N2/c1-2,1.46,0,"[1.46, 1.46]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",158.285,28.014,11,2
CCCCCCCCCCCO,N#N,"InChI=1/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3",InChI=1/N2/c1-2,1.46,0,[1.46],['Abraham Paper (A12)'],172.312,28.014,12,2
CCCCCCCCO,N#N,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",InChI=1/N2/c1-2,1.39,0,[1.39],['Abraham Paper (A12)'],130.231,28.014,9,2
CCCCCCCCCO,N#N,"InChI=1/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",InChI=1/N2/c1-2,1.42,0,[1.42],['Abraham Paper (A12)'],144.258,28.014,10,2
CCOCC,N#N,"InChI=1/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",InChI=1/N2/c1-2,0.75,0,[0.75],['Abraham Paper (A12)'],74.123,28.014,5,2
CCCCOCCCC,N#N,"InChI=1/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",InChI=1/N2/c1-2,0.93,0,"[0.93, 0.93]","['Abraham Paper (A12)', 'Abraham Paper (A9)']",130.231,28.014,9,2
CCCOCCC,N#N,"InChI=1/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",InChI=1/N2/c1-2,0.91,0,[0.91],['Abraham Paper (A12)'],102.177,28.014,7,2
CC(=O)OCC,N#N,"InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",InChI=1/N2/c1-2,1.04,0,"[1.04, 1.04]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",88.106,28.014,6,2
CC(=O)OC,N#N,InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,InChI=1/N2/c1-2,0.92,0.005,"[0.92, 0.91]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",74.079,28.014,5,2
CC(=O)OCCCC,N#N,"InChI=1/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",InChI=1/N2/c1-2,1.09,0,"[1.09, 1.09]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",116.16,28.014,8,2
CC(=O)C,N#N,InChI=1/C3H6O/c1-3(2)4/h1-2H3,InChI=1/N2/c1-2,1.01,0.007,"[1.02, 1.02, 1.014, 1.0155, 1.0011]","['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=25993)', 'CompSol Binary (entry number=25994)', 'CompSol Binary (entry number=25996)']",58.08,28.014,4,2
CCC(=O)C,N#N,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",InChI=1/N2/c1-2,1.08,0,"[1.08, 1.08]","['Abraham Paper (A12)', 'Abraham Paper (A4)']",72.107,28.014,5,2
CO,O,"InChI=1/CH4O/c1-2/h2H,1H3",InChI=1/H2O/h1H2,-5.59,0.034,"[-5.55, -5.55, -5.5994, -5.6094, -5.5732, -5.6216, -5.6438, -5.6262, -5.5561]","['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=47787)', 'CompSol Binary (entry number=47796)', 'CompSol Binary (entry number=47803)', 'CompSol Binary (entry number=47827)', 'CompSol Binary (entry number=47828)', 'CompSol Binary (entry number=47829)', 'CompSol Binary (entry number=47903)']",32.042,18.015,2,1
CCO,O,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1/H2O/h1H2,-5.05,0.07,"[-5.07, -5.07, -5.0466, -5.1385, -4.9239]","['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=40191)', 'CompSol Binary (entry number=40200)', 'CompSol Binary (entry number=40326)']",46.069,18.015,3,1
CCCCCCO,O=C(OC)C1=CC=C(O)C=C1,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3","InChI=1/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",-11.93,0,"[-11.93, -11.93]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",102.177,152.149,7,11
CCCCOCCCC,O=C(OC)C1=CC=C(O)C=C1,"InChI=1/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3","InChI=1/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",-10.74,0,"[-10.74, -10.74]","['Abraham Paper (A12)', 'Abraham Paper (A9)']",130.231,152.149,9,11
CO,O=O,"InChI=1/CH4O/c1-2/h2H,1H3",InChI=1/O2/c1-2,0.82,0,"[0.82, 0.82]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",32.042,31.998,2,2
CCO,O=O,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1/O2/c1-2,0.85,0,"[0.85, 0.85]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",46.069,31.998,3,2
CCCO,O=O,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",InChI=1/O2/c1-2,0.9,0,"[0.9, 0.9]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",60.096,31.998,4,2
CCCCO,O=O,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",InChI=1/O2/c1-2,0.93,0,"[0.93, 0.93]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",74.123,31.998,5,2
CCCCCO,O=O,"InChI=1/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",InChI=1/O2/c1-2,0.95,0,"[0.95, 0.95]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",88.15,31.998,6,2
CCCCCCO,O=O,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",InChI=1/O2/c1-2,0.98,0,"[0.98, 0.98]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",102.177,31.998,7,2
CCCCCCCO,O=O,"InChI=1/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",InChI=1/O2/c1-2,1.02,0,"[1.02, 1.02]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",116.204,31.998,8,2
CCCCCCCCCCO,O=O,"InChI=1/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",InChI=1/O2/c1-2,1.09,0,"[1.09, 1.09]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",158.285,31.998,11,2
CCCCCCCCCCCO,O=O,"InChI=1/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3",InChI=1/O2/c1-2,1.1,0,[1.1],['Abraham Paper (A12)'],172.312,31.998,12,2
CCCCCCCCO,O=O,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",InChI=1/O2/c1-2,1.04,0,[1.04],['Abraham Paper (A12)'],130.231,31.998,9,2
CCCCCCCCCO,O=O,"InChI=1/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",InChI=1/O2/c1-2,1.06,0,[1.06],['Abraham Paper (A12)'],144.258,31.998,10,2
CCOCC,O=O,"InChI=1/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",InChI=1/O2/c1-2,0.48,0,[0.48],['Abraham Paper (A12)'],74.123,31.998,5,2
CCCCOCCCC,O=O,"InChI=1/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",InChI=1/O2/c1-2,0.78,0,"[0.78, 0.78]","['Abraham Paper (A12)', 'Abraham Paper (A9)']",130.231,31.998,9,2
CCCOCCC,O=O,"InChI=1/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",InChI=1/O2/c1-2,0.65,0,[0.65],['Abraham Paper (A12)'],102.177,31.998,7,2
CC(=O)OCC,O=O,"InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",InChI=1/O2/c1-2,0.9,0,"[0.9, 0.9]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",88.106,31.998,6,2
CC(=O)OC,O=O,InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,InChI=1/O2/c1-2,0.77,0.005,"[0.77, 0.76]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",74.079,31.998,5,2
CC(=O)C,O=O,InChI=1/C3H6O/c1-3(2)4/h1-2H3,InChI=1/O2/c1-2,0.76,0,"[0.76, 0.76]","['Abraham Paper (A12)', 'Abraham Paper (A4)']",58.08,31.998,4,2
CCC(=O)C,O=O,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",InChI=1/O2/c1-2,0.76,0,"[0.76, 0.76]","['Abraham Paper (A12)', 'Abraham Paper (A4)']",72.107,31.998,5,2
CCCC(=O)C,O=O,"InChI=1/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",InChI=1/O2/c1-2,0.81,0,[0.81],['Abraham Paper (A12)'],86.134,31.998,6,2
CCCCC(=O)C,O=O,"InChI=1/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",InChI=1/O2/c1-2,0.86,0,[0.86],['Abraham Paper (A12)'],100.161,31.998,7,2
CO,O=S=O,"InChI=1/CH4O/c1-2/h2H,1H3",InChI=1/O2S/c1-3-2,-2.84,0,"[-2.84, -2.84]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",32.042,64.065,2,3
CC(=O)OCC,O=S=O,"InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",InChI=1/O2S/c1-3-2,-3.22,0.002,"[-3.22, -3.22, -3.2159]","['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=30580)']",88.106,64.065,6,3
CC(=O)OC,O=S=O,InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,InChI=1/O2S/c1-3-2,-3.08,0,"[-3.08, -3.08]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",74.079,64.065,5,3
CC(=O)C,O=S=O,InChI=1/C3H6O/c1-3(2)4/h1-2H3,InChI=1/O2S/c1-3-2,-3.52,0,"[-3.52, -3.52]","['Abraham Paper (A12)', 'Abraham Paper (A4)']",58.08,64.065,4,3
CCCCCCCCCCO,OC(Cl)CCCl,"InChI=1/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3","InChI=1/C3H6Cl2O/c4-2-1-3(5)6/h3,6H,1-2H2",-7,0,"[-7.0, -7.0]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",158.285,128.986,11,6
CCO,OCC(O)C(O)C(O)CO,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2",-13.82,0,[-13.82],['Abraham Paper (A12)'],46.069,152.146,3,10
CCCCO,OCC(O)C(O)C(O)CO,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2",-13.27,0,[-13.27],['Abraham Paper (A12)'],74.123,152.146,5,10
CC(O)C,OCC(O)C(O)C(O)CO,"InChI=1/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2",-13.39,0,[-13.39],['Abraham Paper (A12)'],60.096,152.146,4,10
CCO,OCC(C1=CC=CC=C1)C(OC2CC3CCC(N3C)C2)=O,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3",-18,0,[-18.0],['Abraham Paper (A12)'],46.069,289.375,3,21
CC(=O)C,S,InChI=1/C3H6O/c1-3(2)4/h1-2H3,InChI=1/H2S/h1H2,-1.9,0,"[-1.9, -1.9]","['Abraham Paper (A12)', 'Abraham Paper (A4)']",58.08,34.083,4,1
CO,S(F)(F)(F)(F)(F)F,"InChI=1/CH4O/c1-2/h2H,1H3","InChI=1/F6S/c1-7(2,3,4,5)6",0.26,0.042,"[0.29, 0.29, 0.2004]","['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=46399)']",32.042,146.055,2,7
CCO,S(F)(F)(F)(F)(F)F,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/F6S/c1-7(2,3,4,5)6",0.14,0.029,"[0.16, 0.16, 0.0984]","['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=38921)']",46.069,146.055,3,7
CC(=O)C,S(F)(F)(F)(F)(F)F,InChI=1/C3H6O/c1-3(2)4/h1-2H3,"InChI=1/F6S/c1-7(2,3,4,5)6",-0.07,0.001,"[-0.07, -0.07, -0.073]","['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=25474)']",58.08,146.055,4,7
CCCCCO,FC(F)C,"InChI=1/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1/C2H4F2/c1-2(3)4/h2H,1H3",-1.28,0,"[-1.28, -1.28]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",88.15,66.05,6,4
CC(=O)OC,N1N=CN=C1,InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1/C2H3N3/c1-3-2-5-4-1/h1-2H,(H,3,4,5)/f/h4H",-10.33,0,"[-10.33, -10.33]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",74.079,69.067,5,5
CC(=O)OCC,CC(C)C=O,"InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1/C4H8O/c1-4(2)3-5/h3-4H,1-2H3",-4.05,0,"[-4.05, -4.05]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",88.106,72.107,6,5
CCCCCCCCO,O=C(O)C1=CC=CC=C1[N+]([O-])=O,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","InChI=1/C7H5NO4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H,9,10)/f/h9H",-12.48,0,[-12.48],['Abraham Paper (A12)'],130.231,167.12,9,12
CCCCCCCCO,O=S1OCC(C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)C3C(C(C(C)N)=O)O1,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","InChI=1/C12H11Cl6NO4S/c1-3(19)6(20)7-5-4(2-22-24(21)23-7)10(15)8(13)9(14)11(5,16)12(10,17)18/h3-5,7H,2,19H2,1H3",-11.5,0,[-11.5],['Abraham Paper (A12)'],130.231,478.008,9,24
CCO,OC(C(O1)C(CO)O)=C(O)C1=O,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2",-17.68,0,[-17.68],['Abraham Paper (A12)'],46.069,176.124,3,12
CCCO,OC(C(O1)C(CO)O)=C(O)C1=O,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2",-17.22,0,[-17.22],['Abraham Paper (A12)'],60.096,176.124,4,12
CCCCO,CCCC#N,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C4H7N/c1-2-3-4-5/h2-3H2,1H3",-4.62,0,"[-4.62, -4.62]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",74.123,69.107,5,5
CCCCCCO,CCCC#N,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3","InChI=1/C4H7N/c1-2-3-4-5/h2-3H2,1H3",-4.32,0,"[-4.32, -4.32]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",102.177,69.107,7,5
CCCCCCCCO,ClC(C(Cl)=C1Cl)(C2C(O3)C3C(Cl)C24)C(Cl)(Cl)C14Cl,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","InChI=1/C10H5Cl7O/c11-3-1-2(4-5(3)18-4)9(15)7(13)6(12)8(1,14)10(9,16)17/h1-5H",-11.72,0,[-11.72],['Abraham Paper (A12)'],130.231,389.32,9,18
CC(=O)OCCCC,O=C(N(C)C)NC1=CC=C(Cl)C=C1,"InChI=1/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)/f/h11H",-12.81,0,"[-12.81, -12.81]","['Abraham Paper (A12)', 'Abraham Paper (A3)']",116.16,198.653,8,13
CCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.14,0,[-25.14],['Abraham Paper (A12)'],46.069,418.574,3,30
CCCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.14,0,[-25.14],['Abraham Paper (A12)'],60.096,418.574,4,30
CCCCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.05,0,[-25.05],['Abraham Paper (A12)'],74.123,418.574,5,30
CCCCCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.03,0,[-25.03],['Abraham Paper (A12)'],88.15,418.574,6,30
CCCCCCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.04,0,[-25.04],['Abraham Paper (A12)'],102.177,418.574,7,30
CCC(O)C,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.14,0,[-25.14],['Abraham Paper (A12)'],74.123,418.574,5,30
CCCCCCCCO,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-24.83,0,[-24.83],['Abraham Paper (A12)'],130.231,418.574,9,30
CC(=O)OCC,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.1,0,[-25.1],['Abraham Paper (A12)'],88.106,418.574,6,30
CC(=O)OC,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25.08,0,[-25.08],['Abraham Paper (A12)'],74.079,418.574,5,30
CC(=O)OCCCC,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-25,0,[-25.0],['Abraham Paper (A12)'],116.16,418.574,8,30
CC(=O)OCCC,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-24.98,0,[-24.98],['Abraham Paper (A12)'],102.133,418.574,7,30
CC(=O)OCC(C)C,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-24.9,0,[-24.9],['Abraham Paper (A12)'],116.16,418.574,8,30
CC(=O)OC(C)C,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-24.96,0,[-24.96],['Abraham Paper (A12)'],102.133,418.574,7,30
CC(=O)OC(C)CC,CCC(C)(C(OC1CC(C=C2C=CC(C(C12[H])CCC3CC(CC(O3)=O)O)C)C)=O)C,"InChI=1/C6H12O2/c1-4-5(2)8-6(3)7/h5H,4H2,1-3H3","InChI=1/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",-24.91,0,[-24.91],['Abraham Paper (A12)'],116.16,418.574,8,30
CCO,O=C(O)CCC(O)=O,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/f/h5,7H",-12.59,0,"[-12.59, -12.59]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",46.069,118.088,3,8
CCCO,O=C(O)CCC(O)=O,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/f/h5,7H",-12.18,0,"[-12.18, -12.18]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",60.096,118.088,4,8
CO,O=C1N(C2=C(C(C3=CC=CC=C3)=NC1O)C=C(Cl)C=C2)C,"InChI=1/CH4O/c1-2/h2H,1H3","InChI=1/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3",-19.13,0,"[-19.13, -19.13]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",32.042,300.745,2,21
CCO,O=C1N(C2=C(C(C3=CC=CC=C3)=NC1O)C=C(Cl)C=C2)C,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3",-18.62,0,"[-18.62, -18.62]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",46.069,300.745,3,21
CCCO,O=C1N(C2=C(C(C3=CC=CC=C3)=NC1O)C=C(Cl)C=C2)C,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3",-18.52,0,"[-18.52, -18.52]","['Abraham Paper (A12)', 'Abraham Paper (A2)']",60.096,300.745,4,21
